Epoch,TrainLoss,RankingLoss,ConceptLoss,CompletionLoss,Val_Accuracy@1,Val_MRR,Val_MeanRank,Val_MedianRank,Val_Precision@5,Val_Recall@5,Val_F1@5,Val_NDCG@5,Val_MAP@5,Val_Precision@10,Val_Recall@10,Val_F1@10,Val_NDCG@10,Val_MAP@10,Val_Precision@20,Val_Recall@20,Val_F1@20,Val_NDCG@20,Val_MAP@20,Val_CatalogCoverage@10,Val_Novelty@10,Val_Loss,Val_CompletionMAE,Val_CompletionRMSE,Val_ConceptRecall@10,Seconds
11,0.4651364257471747,0.4571596764465283,0.05044907375487806,0.0411931625517741,0.5993095383930063,0.6859985238133761,35.95417339495518,1.0,0.15685728604042543,0.7842864302021271,0.2614288100673757,0.6999217906751818,0.6716595207602503,0.0847652987360098,0.847652987360098,0.15411872497456325,0.7204913869445417,0.6801937526128738,0.045130575199064535,0.9026115039812908,0.08596300037917055,0.7344472707232379,0.684055532619888,0.9389830508474576,10.234416682810215,2.289020429787826,0.16564318011329968,0.22243436233678193,0.8274754815222879,98.27189588546753
12,0.4542719815529516,0.44678649071036286,0.0463321659631371,0.04102530033342207,0.6067709783395512,0.6905334609236717,34.362380978896375,1.0,0.15710228854613287,0.7855114427306643,0.26183714757688814,0.7036062480657551,0.6762245485086401,0.08482654936243667,0.8482654936243667,0.15423008974988486,0.7240333735403373,0.6847328836317644,0.04516676875104404,0.9033353750208809,0.08603194047817912,0.7380239605804574,0.6886087830578309,0.9372881355932203,10.245684194073265,2.231030399439973,0.1669042713650152,0.2220370054025377,0.8286185319096093,98.66074919700623
13,0.4453355334785573,0.4383574582989648,0.042202179927920226,0.04056498502145208,0.6086641795200178,0.6935325907435399,35.104181747313326,1.0,0.1584275293724595,0.7921376468622975,0.2640458822874325,0.7081055409870639,0.679997030272658,0.08500473300295117,0.8500473300295117,0.15455406000536576,0.7269279825327786,0.6878223281071436,0.04514449579597973,0.9028899159195947,0.08598951580186617,0.7403941974328607,0.6915731730995754,0.9387711864406779,10.228014965174815,2.2683299408902093,0.16902569642533066,0.2209380948471928,0.8284788693979332,98.27946376800537
14,0.4392265960476671,0.4325916984964105,0.03942664915103674,0.040212175120985516,0.6158472075282588,0.6980667023615992,34.034467397962025,1.0,0.15885071551868143,0.7942535775934072,0.2647511925311357,0.7119601592518631,0.6844664699222303,0.08537780500027842,0.8537780500027842,0.15523237272777893,0.7312812668633238,0.6924833858780627,0.04535330474970767,0.9070660949941534,0.08638724714230031,0.7447908631867366,0.6962105709165877,0.9447033898305085,10.277964783297891,2.225053772893672,0.1616991042528262,0.2254498411327979,0.8325933172593337,98.25381255149841
15,0.4311248099816018,0.4247104834982245,0.03764692345032237,0.03997557755613674,0.611169886964753,0.6948531996035848,34.93980733893869,1.0,0.1585054847151846,0.792527423575923,0.264175807858641,0.7091439079007464,0.6812721569500899,0.0851773484046996,0.8517734840469959,0.1548679061903629,0.7283850211837681,0.6892627121565259,0.0452419399743861,0.9048387994877221,0.08617512376073543,0.7417802277297589,0.6929295390320239,0.9377118644067797,10.258245605190442,2.239038081349413,0.16612809124984085,0.2189397135704057,0.832603243317529,98.40026259422302
16,0.42612274058476224,0.41994137027889944,0.03574771309874738,0.03977155910937929,0.6202461161534607,0.7005877497113245,34.6857842864302,1.0,0.15879503313102067,0.7939751656551033,0.26465838855170115,0.7134433818134794,0.6865842567329287,0.08578428643020213,0.8578428643020213,0.15597142987309479,0.7341921860085252,0.6952032716496216,0.04545353304749707,0.9090706609499415,0.0865781581857087,0.7471704946398475,0.6987773955397341,0.9470338983050848,10.259641778274245,2.210551342777516,0.16290568613506212,0.22418888074933796,0.8395369145003471,98.40396666526794
17,0.421627286128942,0.41579485630842,0.032873547009743986,0.03953487173519876,0.6205802104794254,0.7021068046132299,35.196113369341276,1.0,0.159173673367114,0.7958683668355699,0.26528945561185663,0.7155172533724758,0.6886268723202851,0.08544462386547134,0.8544462386547135,0.15535386157358427,0.7345846270433857,0.696569368323085,0.04533660003340943,0.9067320006681886,0.08635542863506558,0.7478536456069786,0.7002363523826929,0.9466101694915254,10.251014185566516,2.2023942740180322,0.16509517837296922,0.220706443927541,0.8342702758353658,98.15781569480896
18,0.41524100568943767,0.4096546373613317,0.03092182201581411,0.03919194216165696,0.6221393173339272,0.7032394702765574,33.22401024555933,1.0,0.15910685450192102,0.7955342725096052,0.26517809083653504,0.7161653151953914,0.6896068823431148,0.08560053455092155,0.8560053455092155,0.1556373355471301,0.7357434691146928,0.6977011791408472,0.04545353304749707,0.9090706609499415,0.0865781581857087,0.7492295989973411,0.7014389963021042,0.9438559322033898,10.27590840066126,2.209969142954389,0.16359645649321966,0.22078153947030962,0.8411011393215196,98.41016149520874
19,0.4118602033922791,0.4063134045483623,0.03064570017471596,0.039048265616835595,0.6185756445236372,0.7019841235112044,34.233142157135696,1.0,0.1596302689459324,0.798151344729662,0.2660504482432207,0.7159691537964835,0.6884588971175084,0.08592906063812016,0.8592906063812016,0.15623465570567302,0.7357595156785195,0.696638087460238,0.045514783673923934,0.9102956734784787,0.0866948260455694,0.748707538354404,0.700219696519923,0.9434322033898305,10.28197121971931,2.169234589708894,0.1622300461018442,0.22154059849156563,0.8407146445298566,98.6428542137146
20,0.40731815720722575,0.40204691050383656,0.028398074092815407,0.038809620706542786,0.6235313770254468,0.7056275753972246,34.24528091764575,1.0,0.1598641349741077,0.7993206748705385,0.2664402249568462,0.7193340553893907,0.6925367039738664,0.08557269335709115,0.8557269335709116,0.15558671519471118,0.7376554908099529,0.7001450614583306,0.045350520630324624,0.9070104126064925,0.08638194405776119,0.7506736444930364,0.7037454274156958,0.9444915254237288,10.230116948100475,2.195364171209802,0.16520006886465963,0.2186969243670585,0.8372870587887654,99.18395972251892
